Energy, ROI1, machine_cur, Keithley_1_raw, Image
712.1, 300096.0, 401.07760484178425, 4.996066E-8, 
712.2, 301356.0, 401.0585426991994, 4.993762E-8, 
712.3000000000001, 299828.0, 401.03185569958066, 4.999232E-8, 
712.4, 300792.0, 401.00516869996187, 4.994617E-8, 
712.5, 299126.0, 400.9822941288601, 4.989412E-8, 
712.6, 299832.0, 400.9632319862752, 4.978262E-8, 
712.7, 299261.0, 400.9403574151735, 5.000909E-8, 
712.8000000000001, 298961.0, 400.9212952725887, 4.968734E-8, 
712.9, 299250.0, 400.8946082729699, 4.982364E-8, 
713.0, 299212.0, 400.87173370186804, 4.990882E-8, 
713.1, 298283.0, 400.8488591307663, 4.987776E-8, 
713.2, 299170.0, 400.8297969881815, 4.986187E-8, 
713.3000000000001, 298536.0, 400.80692241707965, 4.983969E-8, 
713.4, 296428.0, 400.780235417461, 4.97515E-8, 
713.5, 297122.0, 400.7497359893252, 4.964362E-8, 
713.6, 298422.0, 400.71923656118946, 4.96434E-8, 
713.7, 296483.0, 400.7001744186047, 4.946179E-8, 
713.8000000000001, 297419.0, 400.6734874189859, 4.960183E-8, 
713.9, 298317.0, 400.65442527640107, 4.957121E-8, 
714.5, 295038.0, 400.6239258482653, 4.933624E-8, 
715.0, 294594.0, 400.5858015630957, 4.9301E-8, 
715.5, 293382.0, 400.5629269919939, 4.915315E-8, 
716.0, 292880.0, 400.5400524208921, 4.909419E-8, 
716.5, 291895.0, 400.5095529927564, 4.899759E-8, 
717.0, 291434.0, 400.4752411361037, 4.898112E-8, 
717.5, 289640.0, 400.448554136485, 4.862065E-8, 
718.0, 289704.0, 400.4218671368662, 4.887738E-8, 
718.1, 288816.0, 400.4028049942813, 4.876058E-8, 
718.2, 288920.0, 400.37611799466254, 4.867055E-8, 
718.3000000000001, 289456.0, 400.3570558520778, 4.837278E-8, 
718.4, 288302.0, 400.334181280976, 4.849379E-8, 
718.5, 288821.0, 400.2998694243233, 4.850058E-8, 
718.6, 287267.0, 400.27699485322154, 4.84909E-8, 
718.7, 287719.0, 400.25030785360275, 4.842546E-8, 
718.8000000000001, 288230.0, 400.219808425467, 4.844495E-8, 
718.9, 286596.0, 400.1969338543653, 4.845015E-8, 
719.0, 287223.0, 400.1702468547465, 4.846613E-8, 
719.1, 285766.0, 400.6887371330538, 4.811528E-8, 
719.2, 286341.0, 401.3864115516584, 4.827095E-8, 
719.3000000000001, 286956.0, 402.1565221120854, 4.859556E-8, 
719.4, 288480.0, 402.1298351124666, 4.834547E-8, 
719.5, 286524.0, 402.1107729698818, 4.840576E-8, 
719.6, 288598.0, 402.08408597026306, 4.818853E-8, 
719.7, 287469.0, 402.06121139916127, 4.819305E-8, 
719.8000000000001, 288037.0, 402.0383368280594, 4.856254E-8, 
719.9, 287075.0, 402.01164982844074, 4.837085E-8, 
720.0, 287244.0, 401.981150400305, 4.844383E-8, 
720.1, 286810.0, 401.95827582920316, 4.816808E-8, 
720.2, 286702.0, 401.9354012581014, 4.825672E-8, 
720.3000000000001, 287342.0, 401.9125266869996, 4.822513E-8, 
720.4, 285976.0, 401.88583968738084, 4.81267E-8, 
720.5, 286552.0, 401.86296511627904, 4.823858E-8, 
720.6, 287007.0, 401.8400905451773, 4.814199E-8, 
720.7, 285200.0, 401.8134035455585, 4.806294E-8, 
720.8000000000001, 285621.0, 401.79434140297366, 4.809416E-8, 
720.9, 285077.0, 401.767654403355, 4.786897E-8, 
721.0, 285064.0, 401.74477983225313, 4.807906E-8, 
721.1, 283636.0, 401.7180928326344, 4.802666E-8, 
721.2, 285377.0, 401.69521826153266, 4.785748E-8, 
721.3000000000001, 284676.0, 401.66853126191387, 4.801032E-8, 
721.4, 284274.0, 401.6418442622951, 4.770621E-8, 
721.5, 283963.0, 401.61896969119323, 4.802853E-8, 
721.6, 283754.0, 401.5846578345406, 4.770886E-8, 
721.7, 283161.0, 401.56559569195576, 4.795842E-8, 
721.8000000000001, 283386.0, 401.53509626382004, 4.789377E-8, 
721.9, 282652.0, 401.5122216927183, 4.77019E-8, 
722.0, 281955.0, 401.4855346930995, 4.785356E-8, 
722.1, 282357.0, 401.4588476934807, 4.759929E-8, 
722.2, 282818.0, 401.435973122379, 4.756007E-8, 
722.3000000000001, 282084.0, 401.4092861227602, 4.739046E-8, 
722.4, 282831.0, 401.3864115516584, 4.757491E-8, 
722.5, 282524.0, 401.35972455203967, 4.765456E-8, 
722.6, 283607.0, 401.33303755242093, 4.772525E-8, 
722.7, 282385.0, 401.30635055280214, 4.756508E-8, 
722.8000000000001, 282506.0, 401.2834759817003, 4.764372E-8, 
722.9, 281657.0, 401.2567889820816, 4.764255E-8, 
723.0, 282104.0, 401.2301019824628, 4.744052E-8, 
723.1, 282531.0, 401.20722741136103, 4.756418E-8, 
723.2, 281823.0, 401.1805404117423, 4.759056E-8, 
723.3000000000001, 281424.0, 401.1538534121235, 4.733306E-8, 
723.4, 280103.0, 401.1309788410217, 4.748663E-8, 
723.5, 281959.0, 401.104291841403, 4.743791E-8, 
723.6, 281529.0, 401.07760484178425, 4.746503E-8, 
723.7, 279811.0, 401.05091784216546, 4.748174E-8, 
723.8000000000001, 279961.0, 401.03185569958066, 4.737105E-8, 
723.9, 281654.0, 401.00898112847887, 4.721591E-8, 
724.0, 280644.0, 400.9822941288601, 4.715835E-8, 
724.1, 280095.0, 400.9594195577583, 4.735015E-8, 
724.2, 278969.0, 400.93654498665654, 4.710185E-8, 
724.3000000000001, 278701.0, 400.9136704155547, 4.720029E-8, 
724.4, 279665.0, 400.8946082729699, 4.734649E-8, 
724.5, 279041.0, 400.86792127335116, 4.723948E-8, 
724.6, 278912.0, 400.83742184521543, 4.713253E-8, 
724.7, 277824.0, 400.8145472741136, 4.734881E-8, 
724.8000000000001, 277820.0, 400.7878602744948, 4.726034E-8, 
724.9, 278357.0, 400.7649857033931, 4.718936E-8, 
725.0, 279433.0, 400.74211113229126, 4.703007E-8, 
725.1, 277737.0, 400.71923656118946, 4.71668E-8, 
725.2, 279547.0, 400.7001744186047, 4.727531E-8, 
725.3000000000001, 278425.0, 400.6734874189859, 4.703158E-8, 
725.4, 277869.0, 400.6506128478841, 4.695819E-8, 
725.5, 277244.0, 400.6277382767823, 4.713523E-8, 
725.6, 278022.0, 400.6010512771636, 4.704648E-8, 
725.7, 276507.0, 400.57817670606175, 4.687009E-8, 
725.8000000000001, 276714.0, 400.55530213495996, 4.702446E-8, 
725.9, 277417.0, 400.5324275638582, 4.700176E-8, 
726.0, 276770.0, 400.50192813572244, 4.695694E-8, 
726.1, 277572.0, 400.48286599313764, 4.69641E-8, 
726.2, 276983.0, 400.4599914220358, 4.701435E-8, 
726.3000000000001, 276529.0, 400.4371168509341, 4.697257E-8, 
726.4, 275945.0, 400.4066174227983, 4.670265E-8, 
726.5, 275798.0, 400.37993042317953, 4.654056E-8, 
726.6, 275213.0, 400.3608682805948, 4.674967E-8, 
726.7, 276407.0, 400.33799370949293, 4.677359E-8, 
726.8000000000001, 274905.0, 400.3113067098742, 4.659531E-8, 
726.9, 276003.0, 400.27699485322154, 4.68095E-8, 
727.0, 274837.0, 400.25030785360275, 4.654811E-8, 
727.1, 273701.0, 400.22743328250095, 4.64094E-8, 
727.2, 275419.0, 400.2007462828822, 4.63545E-8, 
727.3000000000001, 272997.0, 400.1816841402974, 4.634654E-8, 
727.4, 272351.0, 400.15880956919557, 4.637167E-8, 
727.5, 273449.0, 400.4333044224171, 4.635913E-8, 
727.6, 273090.0, 401.2567889820816, 4.652786E-8, 
727.7, 274276.0, 401.8439029736943, 4.658282E-8, 
727.8000000000001, 275900.0, 402.1298351124666, 4.663939E-8, 
727.9, 274007.0, 402.1031481128479, 4.670559E-8, 
728.0, 275224.0, 402.07646111322913, 4.652724E-8, 
728.1, 273884.0, 402.05358654212733, 4.664154E-8, 
728.2, 273897.0, 402.02308711399166, 4.648912E-8, 
728.3000000000001, 273608.0, 402.0002125428898, 4.638391E-8, 
728.4, 273577.0, 401.9735255432711, 4.646346E-8, 
728.5, 271937.0, 401.9392136866184, 4.642735E-8, 
728.6, 272071.0, 401.9163391155166, 4.652032E-8, 
728.7, 272560.0, 401.89346454441477, 4.621351E-8, 
728.8000000000001, 272687.0, 401.870589973313, 4.628662E-8, 
728.9, 271616.0, 401.8439029736943, 4.630691E-8, 
729.3, 272526.0, 401.8134035455585, 4.630788E-8, 
729.5999999999999, 271842.0, 401.79434140297366, 4.624128E-8, 
729.9, 270570.0, 401.7714668318719, 4.610265E-8, 
730.1999999999999, 269232.0, 401.7409674037362, 4.611946E-8, 
730.5, 270173.0, 401.7142804041174, 4.59847E-8, 
730.8, 268839.0, 401.68378097598173, 4.600385E-8, 
731.0999999999999, 268357.0, 401.6647188333969, 4.618914E-8, 
731.4, 268578.0, 401.6380318337781, 4.599299E-8, 
731.6999999999999, 267681.0, 401.6113448341594, 4.591291E-8, 
732.0, 266375.0, 401.5846578345406, 4.583471E-8, 
732.3, 264915.0, 401.55415840640484, 4.569296E-8, 
732.5999999999999, 264344.0, 401.53128383530304, 4.551432E-8, 
732.9, 264800.0, 401.50459683568437, 4.558233E-8, 
733.1999999999999, 264234.0, 401.4779098360656, 4.56894E-8, 
733.5, 263129.0, 401.4550352649637, 4.516227E-8, 
733.8, 262316.0, 401.43216069386204, 4.5031E-8, 
734.0999999999999, 261192.0, 401.40547369424326, 4.50332E-8, 
734.4, 261230.0, 401.3864115516584, 4.515169E-8, 
734.6999999999999, 261441.0, 401.3559121235227, 4.505237E-8, 
735.0, 260349.0, 401.32922512390394, 4.496955E-8, 
735.3, 258669.0, 401.30635055280214, 4.492786E-8, 
735.6, 258921.0, 401.2758511246665, 4.478111E-8, 
736.1, 256266.0, 401.2453516965307, 4.481997E-8, 
736.6, 257910.0, 401.2224771254289, 4.461948E-8, 
737.1, 255870.0, 401.1919776972932, 4.440729E-8, 
737.6, 255822.0, 401.1691031261914, 4.442483E-8, 
738.1, 256619.0, 401.1462285550896, 4.465235E-8, 
738.6, 254298.0, 401.1195415554708, 4.439251E-8, 
739.1, 253334.0, 401.0890421273351, 4.428001E-8, 
739.6, 254199.0, 401.0661675562333, 4.44613E-8, 
740.1, 252301.0, 401.0432929851315, 4.413107E-8, 
740.6, 252543.0, 401.0127935569958, 4.419874E-8, 
741.1, 251490.0, 400.989918985894, 4.420648E-8, 
741.6, 250531.0, 400.9556071292413, 4.402204E-8, 
742.1, 249486.0, 400.93273255813955, 4.374092E-8, 
742.6, 249168.0, 400.9022331300038, 4.361275E-8, 
743.1, 247617.0, 400.87554613038503, 4.359255E-8, 
743.6, 248446.0, 400.8488591307663, 4.345402E-8, 
744.1, 247442.0, 400.8183597026306, 4.327092E-8, 
744.6, 246928.0, 400.7954851315288, 4.326107E-8, 
